model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
PercentileRuleSystem,5,3,1,test,0.03315729647874832,nan,1.0,0.0,0.2448737472295761,0.04096651077270508,0.00689453125,0.03315729647874832
DictatorRuleSystem,5,3,1,train,0.03237695246934891,nan,1.0,0.0,0.20866556465625763,0.14945363998413086,0.169599609375,0.03237695246934891
DictatorRuleSystem,5,3,1,test,0.033543191850185394,nan,1.0,0.0,0.2174176126718521,0.03656888008117676,0.00693359375,0.033543191850185394
ConstantRuleSystem,5,3,1,train,0.08569352328777313,nan,1.0,0.03288669139146805,0.4395191967487335,0.17312932014465332,0.169375,0.08569352328777313
ConstantRuleSystem,5,3,1,test,0.08568891882896423,nan,1.0,0.03162795305252075,0.43710657954216003,0.05110812187194824,0.0067578125,0.08568891882896423
MoulinNetSystem,5,3,1,train,0.02596292644739151,nan,1.0,0.0,0.18040010333061218,68.21441984176636,0.35349609375,0.02596292644739151
MoulinNetSystem,5,3,1,test,0.025379620492458344,nan,1.0,0.0,0.17649869620800018,0.06180095672607422,0.19048828125,0.025379620492458344
NonSPRuleSystem,5,4,1,train,0.0047237141989171505,nan,1.0,0.0,0.04251342639327049,0.3760030269622803,0.17087890625,0.0047237141989171505
NonSPRuleSystem,5,4,1,test,0.0047321440652012825,nan,1.0,0.0,0.04258929565548897,0.045290470123291016,0.170703125,0.0047321440652012825
PercentileRuleSystem,5,4,1,train,0.01677122339606285,nan,1.0,0.0,0.15094101428985596,0.14708685874938965,0.17046875,0.01677122339606285
PercentileRuleSystem,5,4,1,test,0.017042890191078186,nan,1.0,0.0,0.15338599681854248,0.034299373626708984,0.007802734375,0.017042890191078186
DictatorRuleSystem,5,4,1,train,0.012828882783651352,nan,1.0,0.0,0.11545994877815247,0.1526050567626953,0.1705078125,0.012828882783651352
DictatorRuleSystem,5,4,1,test,0.01313389278948307,nan,1.0,0.0,0.11820504069328308,0.034780263900756836,0.007841796875,0.01313389278948307
ConstantRuleSystem,5,4,1,train,0.06419109553098679,nan,1.0,0.024284372106194496,0.32995426654815674,0.1549389362335205,0.17025390625,0.06419109553098679
ConstantRuleSystem,5,4,1,test,0.06388109177350998,nan,1.0,0.02365851029753685,0.32725784182548523,0.032210588455200195,0.00763671875,0.06388109177350998
MoulinNetSystem,5,4,1,train,0.00963776558637619,nan,1.0,0.0,0.08506407588720322,65.40131425857544,0.360166015625,0.00963776558637619
MoulinNetSystem,5,4,1,test,0.00897975079715252,nan,1.0,0.0,0.08062441647052765,0.06605982780456543,0.197392578125,0.00897975079715252
NonSPRuleSystem,9,1,1,train,0.2084633857011795,nan,1.0,0.0,1.4743434190750122,0.6998682022094727,0.173388671875,0.2084633857011795
NonSPRuleSystem,9,1,1,test,0.20267276465892792,nan,1.0,0.0,1.405724287033081,0.0586240291595459,0.173212890625,0.20267276465892792
PercentileRuleSystem,9,1,1,train,0.2271483838558197,nan,1.0,0.0,1.691584587097168,0.16761422157287598,0.173212890625,0.2271483838558197
PercentileRuleSystem,9,1,1,test,0.222582146525383,nan,1.0,0.0,1.6394946575164795,0.039456844329833984,0.010546875,0.222582146525383
DictatorRuleSystem,9,1,1,train,0.24360811710357666,nan,1.0,0.0,1.8427903652191162,0.1610703468322754,0.173251953125,0.24360811710357666
DictatorRuleSystem,9,1,1,test,0.23682565987110138,nan,1.0,0.0,1.7472753524780273,0.036547183990478516,0.0105859375,0.23682565987110138
ConstantRuleSystem,9,1,1,train,0.256099134683609,nan,1.0,0.0592116042971611,1.7236958742141724,0.10589361190795898,0.1731640625,0.256099134683609
ConstantRuleSystem,9,1,1,test,0.2506787180900574,nan,1.0,0.05629268288612366,1.6816844940185547,0.03571319580078125,0.010546875,0.2506787180900574
MoulinNetSystem,9,1,1,train,0.2084633857011795,nan,1.0,0.0,1.4743434190750122,68.35093402862549,0.35359375,0.2084633857011795
MoulinNetSystem,9,1,1,test,0.2026728391647339,nan,1.0,6.334483941827784e-07,1.4057188034057617,0.06241655349731445,0.19083984375,0.2026728391647339
NonSPRuleSystem,9,2,1,train,0.06784038990736008,nan,1.0,0.0,0.3955175578594208,1.85347318649292,0.174267578125,0.06784038990736008
NonSPRuleSystem,9,2,1,test,0.06796187907457352,nan,1.0,0.0,0.38987115025520325,0.060091495513916016,0.174091796875,0.06796187907457352
PercentileRuleSystem,9,2,1,train,0.09914448112249374,nan,1.0,0.0,0.8044747114181519,0.15950679779052734,0.1740234375,0.09914448112249374
PercentileRuleSystem,9,2,1,test,0.0996546819806099,nan,1.0,0.0,0.800957202911377,0.03182196617126465,0.011357421875,0.0996546819806099
DictatorRuleSystem,9,2,1,train,0.0843677967786789,nan,1.0,0.0,0.4185834527015686,0.18320131301879883,0.1740625,0.0843677967786789
DictatorRuleSystem,9,2,1,test,0.08588247746229172,nan,1.0,0.0,0.42364388704299927,0.03585481643676758,0.011396484375,0.08588247746229172
ConstantRuleSystem,9,2,1,train,0.1284274011850357,nan,1.0,0.028893444687128067,0.8669414520263672,0.15810418128967285,0.173916015625,0.1284274011850357
ConstantRuleSystem,9,2,1,test,0.12840676307678223,nan,1.0,0.029547391459345818,0.8547713756561279,0.03583717346191406,0.011298828125,0.12840676307678223
MoulinNetSystem,9,2,1,train,0.07480079680681229,nan,1.0,0.0,0.44665858149528503,68.06987404823303,0.365986328125,0.07480079680681229
MoulinNetSystem,9,2,1,test,0.07587573677301407,nan,1.0,0.0,0.4424852132797241,0.05850958824157715,0.203134765625,0.07587573677301407
NonSPRuleSystem,9,3,1,train,0.031752780079841614,nan,1.0,0.0,0.19661450386047363,4.978527307510376,0.175146484375,0.031752780079841614
NonSPRuleSystem,9,3,1,test,0.03244725242257118,nan,1.0,0.0,0.20116201043128967,0.1275196075439453,0.174970703125,0.03244725242257118
PercentileRuleSystem,9,3,1,train,0.055296603590250015,nan,1.0,0.0,0.49775099754333496,0.1752781867980957,0.17484375,0.055296603590250015
PercentileRuleSystem,9,3,1,test,0.05630498006939888,nan,1.0,0.0,0.5088779926300049,0.038573503494262695,0.012177734375,0.05630498006939888
DictatorRuleSystem,9,3,1,train,0.051489755511283875,nan,1.0,0.0,0.3035042881965637,0.2377622127532959,0.1748828125,0.051489755511283875
DictatorRuleSystem,9,3,1,test,0.052859362214803696,nan,1.0,0.0,0.308229923248291,0.03464150428771973,0.012060546875,0.052859362214803696
ConstantRuleSystem,9,3,1,train,0.0846162661910057,nan,1.0,0.020092638209462166,0.5711158514022827,0.35204577445983887,0.174697265625,0.0846162661910057
ConstantRuleSystem,9,3,1,test,0.08448506146669388,nan,1.0,0.019741367548704147,0.5680825114250183,0.03689312934875488,0.012080078125,0.08448506146669388
MoulinNetSystem,9,3,1,train,0.041585925966501236,nan,1.0,0.0,0.2855333387851715,66.3019015789032,0.378310546875,0.041585925966501236
MoulinNetSystem,9,3,1,test,0.04351893812417984,nan,1.0,0.0,0.2914009988307953,0.05728316307067871,0.215537109375,0.04351893812417984
NonSPRuleSystem,9,4,1,train,0.017509447410702705,nan,1.0,0.0,0.11882491409778595,6.803401231765747,0.1766796875,0.017509447410702705
NonSPRuleSystem,9,4,1,test,0.017743008211255074,nan,1.0,0.0,0.12096607685089111,0.1493983268737793,0.17650390625,0.017743008211255074
PercentileRuleSystem,9,4,1,train,0.03997315466403961,nan,1.0,0.0,0.38602131605148315,0.24559783935546875,0.176337890625,0.03997315466403961
PercentileRuleSystem,9,4,1,test,0.03923385217785835,nan,1.0,0.0,0.3779905438423157,0.03908896446228027,0.013671875,0.03923385217785835
DictatorRuleSystem,9,4,1,train,0.0326121486723423,nan,1.0,0.0,0.22719919681549072,0.25348711013793945,0.176376953125,0.0326121486723423
DictatorRuleSystem,9,4,1,test,0.03425290808081627,nan,1.0,0.0,0.23289111256599426,0.04595494270324707,0.0137109375,0.03425290808081627
ConstantRuleSystem,9,4,1,train,0.0626847892999649,nan,1.0,0.014578849077224731,0.4212121069431305,1.1485600471496582,0.176943359375,0.0626847892999649
ConstantRuleSystem,9,4,1,test,0.06277131289243698,nan,1.0,0.014818056486546993,0.4230652153491974,0.04665374755859375,0.014326171875,0.06277131289243698
MoulinNetSystem,9,4,1,train,0.025333687663078308,nan,1.0,0.0,0.1998654007911682,73.46924781799316,0.390703125,0.025333687663078308
MoulinNetSystem,9,4,1,test,0.025496171787381172,nan,1.0,0.0,0.19131706655025482,0.05428600311279297,0.22791015625,0.025496171787381172
NonSPRuleSystem,10,1,1,train,0.20906281471252441,nan,1.0,0.0,1.4671015739440918,0.6298940181732178,0.17458984375,0.20906281471252441
NonSPRuleSystem,10,1,1,test,0.20887964963912964,nan,1.0,0.0,1.4561741352081299,0.04190778732299805,0.1744140625,0.20887964963912964
PercentileRuleSystem,10,1,1,train,0.22935503721237183,nan,1.0,0.0,1.6834118366241455,0.1665656566619873,0.1744140625,0.22935503721237183
PercentileRuleSystem,10,1,1,test,0.22895509004592896,nan,1.0,0.0,1.6827834844589233,0.03241443634033203,0.011748046875,0.22895509004592896
DictatorRuleSystem,10,1,1,train,0.24515339732170105,nan,1.0,0.0,1.7708299160003662,0.14870619773864746,0.174453125,0.24515339732170105
DictatorRuleSystem,10,1,1,test,0.24249860644340515,nan,1.0,0.0,1.797094464302063,0.03642868995666504,0.011787109375,0.24249860644340515
ConstantRuleSystem,10,1,1,train,0.25490114092826843,nan,1.0,0.05451781302690506,1.706968069076538,0.09662246704101562,0.174365234375,0.25490114092826843
ConstantRuleSystem,10,1,1,test,0.25160783529281616,nan,1.0,0.054278310388326645,1.6840180158615112,0.03248262405395508,0.011748046875,0.25160783529281616
MoulinNetSystem,10,1,1,train,0.20906604826450348,nan,1.0,0.00537616852670908,1.4026092290878296,70.4921019077301,0.3583984375,0.20906604826450348
MoulinNetSystem,10,1,1,test,0.20887964963912964,nan,1.0,0.0055836564861238,1.409997820854187,0.06481504440307617,0.19564453125,0.20887964963912964
NonSPRuleSystem,10,2,1,train,0.07260119169950485,nan,1.0,0.0,0.41855183243751526,2.530240774154663,0.175498046875,0.07260119169950485
NonSPRuleSystem,10,2,1,test,0.07284931093454361,nan,1.0,0.0,0.4176623821258545,0.07343268394470215,0.175322265625,0.07284931093454361
PercentileRuleSystem,10,2,1,train,0.09901300817728043,nan,1.0,0.0,0.8028679490089417,0.17136073112487793,0.17525390625,0.09901300817728043
PercentileRuleSystem,10,2,1,test,0.09925561398267746,nan,1.0,0.0,0.7948904633522034,0.03217959403991699,0.012587890625,0.09925561398267746
DictatorRuleSystem,10,2,1,train,0.09222862869501114,nan,1.0,0.0,0.4406101703643799,0.14908790588378906,0.17529296875,0.09222862869501114
DictatorRuleSystem,10,2,1,test,0.09106272459030151,nan,1.0,0.0,0.4323285222053528,0.03368806838989258,0.012626953125,0.09106272459030151
ConstantRuleSystem,10,2,1,train,0.12813180685043335,nan,1.0,0.027386078611016273,0.8670234084129333,0.15595388412475586,0.175146484375,0.12813180685043335
ConstantRuleSystem,10,2,1,test,0.12760576605796814,nan,1.0,0.025676872581243515,0.870688259601593,0.03182101249694824,0.012529296875,0.12760576605796814
MoulinNetSystem,10,2,1,train,0.08042212575674057,nan,1.0,0.0,0.47501859068870544,68.34427738189697,0.37130859375,0.08042212575674057
MoulinNetSystem,10,2,1,test,0.08137140423059464,nan,1.0,0.0,0.46273255348205566,0.061017513275146484,0.20841796875,0.08137140423059464
NonSPRuleSystem,10,3,1,train,0.03522513434290886,nan,1.0,0.0,0.20764721930027008,6.997681617736816,0.176416015625,0.03522513434290886
NonSPRuleSystem,10,3,1,test,0.03520851954817772,nan,1.0,0.0,0.20894910395145416,0.16141462326049805,0.176240234375,0.03520851954817772
PercentileRuleSystem,10,3,1,train,0.05987127125263214,nan,1.0,0.0,0.5331671237945557,0.19225358963012695,0.1761328125,0.05987127125263214
PercentileRuleSystem,10,3,1,test,0.05878680571913719,nan,1.0,0.0,0.5087710618972778,0.03200936317443848,0.013466796875,0.05878680571913719
DictatorRuleSystem,10,3,1,train,0.058357082307338715,nan,1.0,0.0,0.3250259459018707,0.18790292739868164,0.176171875,0.058357082307338715
DictatorRuleSystem,10,3,1,test,0.056946709752082825,nan,1.0,0.0,0.3174353539943695,0.03433370590209961,0.013505859375,0.056946709752082825
ConstantRuleSystem,10,3,1,train,0.08424121141433716,nan,1.0,0.018418259918689728,0.568434476852417,0.5109050273895264,0.1762109375,0.08424121141433716
ConstantRuleSystem,10,3,1,test,0.08559198677539825,nan,1.0,0.017944401130080223,0.5774619579315186,0.02726125717163086,0.01359375,0.08559198677539825
MoulinNetSystem,10,3,1,train,0.044572848826646805,nan,1.0,0.0,0.28871652483940125,64.90305876731873,0.3850390625,0.044572848826646805
MoulinNetSystem,10,3,1,test,0.04454245790839195,nan,1.0,0.0,0.28747066855430603,0.06509995460510254,0.22216796875,0.04454245790839195
NonSPRuleSystem,10,4,1,train,0.02005000412464142,nan,1.0,0.0,0.12713736295700073,12.806382894515991,0.178125,0.02005000412464142
NonSPRuleSystem,10,4,1,test,0.020005621016025543,nan,1.0,0.0,0.1286742091178894,0.2709391117095947,0.17794921875,0.020005621016025543
PercentileRuleSystem,10,4,1,train,0.04071477800607681,nan,1.0,0.0,0.37582850456237793,0.24837231636047363,0.1778515625,0.04071477800607681
PercentileRuleSystem,10,4,1,test,0.040651071816682816,nan,1.0,0.0,0.3756449818611145,0.03487586975097656,0.015185546875,0.040651071816682816
DictatorRuleSystem,10,4,1,train,0.038736481219530106,nan,1.0,0.0,0.24997036159038544,0.26257896423339844,0.177890625,0.038736481219530106
DictatorRuleSystem,10,4,1,test,0.03866172209382057,nan,1.0,0.0,0.2512930631637573,0.029237747192382812,0.015224609375,0.03866172209382057
ConstantRuleSystem,10,4,1,train,0.0627446323633194,nan,1.0,0.013809505850076675,0.4178999364376068,2.1157066822052,0.179267578125,0.0627446323633194
ConstantRuleSystem,10,4,1,test,0.06379502266645432,nan,1.0,0.013308639638125896,0.4317440390586853,0.035660505294799805,0.016650390625,0.06379502266645432
MoulinNetSystem,10,4,1,train,0.028171353042125702,nan,1.0,0.0,0.2075442522764206,63.55415081977844,0.398720703125,0.028171353042125702
MoulinNetSystem,10,4,1,test,0.02806740626692772,nan,1.0,0.0,0.21284425258636475,0.05385541915893555,0.235927734375,0.02806740626692772
